No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,cpu_resilient,cache_resilient,bw_resilient,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing
0,1739150476.8239534,721.5,168,0.6088,0.1729,0.495,0.6088,0.495,0.8645,None,None,None,33.047,None,None,sfc_cache_backup_p2_33,0,None,69.46666666666665,244.19999999999996,75,64,36,12,0,False
0,1739150477.887112,722.6,168,0.5988,0.1705,0.462,0.5988,0.462,0.8526,None,None,None,34.413,None,None,sfc_unique_backup_p1_33,0,None,69.46666666666665,244.19999999999996,74,63,36,12,0,False
0,1739150479.0879443,723.8,168,0.5482,0.1573,0.4345,0.5482,0.4345,0.7865,None,None,None,74.095,None,None,sfc_cache_backup_p1_33,0,None,67.79999999999998,237.59999999999997,68,60,34,11,0,False
0,1739150480.3620837,725.1,168,0.5238,0.1487,0.4125,0.5238,0.4125,0.7437,6,None,None,71.166,None,None,sfc_cache_backup_p4_29,0,None,61.8,230.99999999999997,63,58,33,11,0,False
0,1739150481.2409363,725.9,168,0.4668,0.1319,0.3795,0.4668,0.3795,0.6594,6,None,None,33.061,None,None,sfc_cache_backup_p3_29,0,None,57.8,197.99999999999997,57,54,31,11,0,False
0,1739150482.058878,726.8,169,0.4617,0.134,0.374,0.4617,0.374,0.6699,6,None,None,34.935,True,None,sfc_cache_p4_34,0,None,57.8,197.99999999999997,59,54,31,10,0,False
0,1739150482.1194403,726.8,169,0.4617,0.134,0.374,0.4617,0.374,0.6699,7,None,None,34.702,True,None,sfc_unique_p4_34,0,None,57.8,197.99999999999997,59,54,31,10,0,False
0,1739150482.8756819,727.6,171,0.4875,0.1417,0.4015,0.4875,0.4015,0.7087,6,None,None,34.352,True,None,sfc_cache_p1_35,0,None,57.8,197.99999999999997,60,56,32,11,0,False
0,1739150482.9356449,727.6,171,0.4875,0.1417,0.4015,0.4875,0.4015,0.7087,6,None,None,33.373,True,None,sfc_unique_p1_35,0,None,57.8,197.99999999999997,60,56,32,11,0,False
0,1739150483.801967,728.5,172,0.5097,0.1494,0.429,0.5097,0.429,0.7471,5,None,None,49.933,True,None,sfc_cache_p2_35,0,None,62.13333333333333,197.99999999999997,62,58,33,11,0,False
0,1739150483.9188738,728.6,172,0.5097,0.1494,0.429,0.5097,0.429,0.7471,6,None,None,80.449,True,None,sfc_unique_p2_35,0,None,62.13333333333333,197.99999999999997,62,58,33,11,0,False
0,1739150485.9943333,730.7,173,0.4749,0.1445,0.396,0.4749,0.396,0.7226,5,None,None,89.89,True,None,sfc_cache_p3_35,0,None,60.46666666666666,191.39999999999998,57,56,32,10,0,False
0,1739150486.1138139,730.8,173,0.4749,0.1445,0.396,0.4749,0.396,0.7226,6,None,None,68.226,True,None,sfc_unique_p3_35,0,None,60.46666666666666,191.39999999999998,57,56,32,10,0,False
0,1739150487.0118718,731.7,174,0.4938,0.1522,0.396,0.4938,0.396,0.7611,5,None,None,44.113,True,None,sfc_cache_p4_35,0,None,68.8,224.39999999999998,61,58,33,10,0,False
0,1739150487.088908,731.8,174,0.4938,0.1522,0.396,0.4938,0.396,0.7611,6,None,None,42.371,True,None,sfc_unique_p4_35,0,None,68.8,224.39999999999998,61,58,33,10,0,False
0,1739150488.14181,732.8,176,0.5127,0.1605,0.396,0.5127,0.396,0.8027,7,None,None,47.589,True,None,sfc_cache_p1_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150488.2377968,732.9,176,0.5127,0.1605,0.396,0.5127,0.396,0.8027,7,None,None,55.629,True,None,sfc_unique_p1_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150489.3791943,734.1,177,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,48.546,False,None,sfc_cache_p2_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150489.4778285,734.2,177,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,59.702,False,None,sfc_unique_p2_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150490.3328192,735.0,178,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,33.425,False,None,sfc_cache_p3_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150490.3931355,735.1,178,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,32.832,False,None,sfc_unique_p3_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150491.1517465,735.8,179,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,34.292,False,None,sfc_cache_p4_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150491.2132552,735.9,179,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,33.946,False,None,sfc_unique_p4_36,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150491.9976642,736.7,181,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,52.705,False,None,sfc_cache_p1_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150492.076679,736.8,181,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,42.456,False,None,sfc_unique_p1_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150493.06455,737.8,182,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,44.004,False,None,sfc_cache_p2_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150493.218373,737.9,182,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,98.103,False,None,sfc_unique_p2_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150495.286656,740.0,183,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,43.124,False,None,sfc_cache_p3_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150495.3768337,740.1,183,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,47.907,False,None,sfc_unique_p3_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150496.4301302,741.1,184,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,53.024,False,None,sfc_cache_p4_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150496.5079153,741.2,184,0.5127,0.1605,0.396,0.5127,0.396,0.8027,None,None,None,41.608,False,None,sfc_unique_p4_37,0,None,77.13333333333331,257.4,64,60,34,11,0,False
0,1739150507.560027,752.3,186,0.5316,0.1682,0.396,0.5316,0.396,0.8412,5,None,None,25.435,True,None,sfc_cache_p1_38,0,None,85.46666666666665,290.4,66,62,35,12,0,False
0,1739150507.6235926,752.3,186,0.5316,0.1682,0.396,0.5316,0.396,0.8412,6,None,None,42.438,True,None,sfc_unique_p1_38,0,None,85.46666666666665,290.4,66,62,35,12,0,False
0,1739150508.341413,753.0,187,0.5505,0.1759,0.396,0.5505,0.396,0.8796,5,None,None,25.285,True,None,sfc_cache_p2_38,0,None,93.79999999999997,323.4000000000001,70,64,36,12,0,False
0,1739150508.4084692,753.1,187,0.5505,0.1759,0.396,0.5505,0.396,0.8796,6,None,None,41.885,True,None,sfc_unique_p2_38,0,None,93.79999999999997,323.4000000000001,70,64,36,12,0,False
0,1739150509.9931564,754.7,188,0.5694,0.1827,0.396,0.5694,0.396,0.9133,5,None,None,25.088,True,None,sfc_cache_p3_38,0,None,102.1333333333333,356.4000000000001,74,66,37,12,0,False
0,1739150510.0413444,754.7,188,0.5694,0.1827,0.396,0.5694,0.396,0.9133,5,None,None,22.017,True,None,sfc_unique_p3_38,0,None,102.1333333333333,356.4000000000001,74,66,37,12,0,False
0,1739150510.7479315,755.4,189,0.5883,0.1894,0.396,0.5883,0.396,0.9469,5,None,None,34.049,True,None,sfc_cache_p4_38,0,None,110.46666666666663,389.4000000000001,78,68,38,12,0,False
0,1739150510.8091538,755.5,189,0.5883,0.1894,0.396,0.5883,0.396,0.9469,5,None,None,32.067,True,None,sfc_unique_p4_38,0,None,110.46666666666663,389.4000000000001,78,68,38,12,0,False
0,1739150532.606409,777.3,191,0.6141,0.197,0.4235,0.6141,0.4235,0.9851,5,None,None,69.158,True,None,sfc_cache_p1_39,0,None,110.46666666666663,389.4000000000001,78,70,39,13,0,False
0,1739150532.6985343,777.4,191,0.6141,0.197,0.4235,0.6141,0.4235,0.9851,6,None,None,32.625,True,None,sfc_unique_p1_39,0,None,110.46666666666663,389.4000000000001,78,70,39,13,0,False
0,1739150533.8010278,778.5,192,0.5869,0.188,0.4235,0.5869,0.4235,0.9398,5,None,None,47.417,True,None,sfc_cache_p2_39,0,None,99.66666666666664,343.20000000000005,67,68,38,13,0,False
0,1739150533.8860724,778.6,192,0.5869,0.188,0.4235,0.5869,0.4235,0.9398,5,None,None,46.765,True,None,sfc_unique_p2_39,0,None,99.66666666666664,343.20000000000005,67,68,38,13,0,False
0,1739150536.1091475,780.8,192,0.3695,0.1207,0.2805,0.3695,0.2805,0.6034,5,None,None,36.091,True,None,sfc_cache_p3_34,0,None,63.000000000000014,198.0,36,52,30,11,0,False
0,1739150536.1625748,780.9,192,0.3695,0.1207,0.2805,0.3695,0.2805,0.6034,5,None,None,35.904,True,None,sfc_unique_p3_34,0,None,63.000000000000014,198.0,36,52,30,11,0,False
0,1739150536.6231377,781.3,192,0.373,0.1215,0.2805,0.373,0.2805,0.6077,6,None,None,34.401,None,None,sfc_unique_backup_p3_34,0,None,63.000000000000014,198.0,36,52,30,11,0,False
0,1739150537.1753721,781.9,192,0.3747,0.1219,0.286,0.3747,0.286,0.6097,4,None,None,44.929,None,None,sfc_cache_backup_p3_34,0,None,63.000000000000014,198.0,37,52,30,11,0,False
0,1739150537.759434,782.5,192,0.3782,0.1229,0.286,0.3782,0.286,0.6145,6,None,None,44.493,None,None,sfc_unique_backup_p2_39,0,None,63.000000000000014,198.0,37,52,30,11,0,False
0,1739150538.3699079,783.1,192,0.3798,0.1234,0.2915,0.3798,0.2915,0.6171,6,None,None,43.436,None,None,sfc_cache_backup_p2_39,0,None,63.000000000000014,198.0,38,52,30,11,0,False
0,1739150538.9943132,783.7,192,0.3833,0.1244,0.2915,0.3833,0.2915,0.622,6,None,None,47.43,None,None,sfc_unique_backup_p1_39,0,None,63.000000000000014,198.0,39,52,30,11,0,False
0,1739150539.6734853,784.4,192,0.3836,0.1249,0.2915,0.3836,0.2915,0.6246,6,None,None,68.288,None,None,sfc_cache_backup_p1_39,0,None,64.66666666666669,204.6,42,52,30,11,0,False
0,1739150540.1667254,784.9,192,0.3871,0.1259,0.2915,0.3871,0.2915,0.6295,6,None,None,36.194,None,None,sfc_unique_backup_p4_38,0,None,64.66666666666669,204.6,42,52,30,11,0,False
0,1739150540.6515,785.3,192,0.3888,0.1265,0.297,0.3888,0.297,0.6326,7,None,None,33.254,None,None,sfc_cache_backup_p4_38,0,None,64.66666666666669,204.6,42,52,30,11,0,False
0,1739150541.1425076,785.8,192,0.3923,0.1275,0.297,0.3923,0.297,0.6374,6,None,None,35.136,None,None,sfc_unique_backup_p3_38,0,None,64.66666666666669,204.6,43,52,30,11,0,False
0,1739150541.7617502,786.5,192,0.3926,0.1281,0.297,0.3926,0.297,0.6405,7,None,None,43.404,None,None,sfc_cache_backup_p3_38,0,None,66.33333333333334,211.2,46,52,30,11,0,False
0,1739150542.4423084,787.1,192,0.3961,0.1293,0.297,0.3961,0.297,0.6463,7,None,None,36.005,None,None,sfc_unique_backup_p2_38,0,None,66.33333333333334,211.2,47,52,30,11,0,False
0,1739150543.6611886,788.4,192,0.3963,0.1299,0.297,0.3963,0.297,0.6494,7,None,None,60.587,None,None,sfc_cache_backup_p2_38,0,None,68.00000000000001,217.79999999999998,50,52,30,11,0,False
0,1739150544.4848938,789.2,192,0.3998,0.131,0.297,0.3998,0.297,0.6552,7,None,None,49.572,None,None,sfc_unique_backup_p1_38,0,None,68.00000000000001,217.79999999999998,51,52,30,11,0,False
0,1739150545.1000547,789.8,192,0.4001,0.1316,0.297,0.4001,0.297,0.6582,7,None,None,33.289,None,None,sfc_cache_backup_p1_38,0,None,69.66666666666667,224.39999999999998,54,52,30,11,0,False
0,1739150545.66691,790.4,192,0.4036,0.1326,0.297,0.4036,0.297,0.6631,6,None,None,35.5,None,None,sfc_unique_backup_p1_36,0,None,69.66666666666667,224.39999999999998,54,52,30,11,0,False
0,1739150546.2498276,790.9,192,0.4053,0.1332,0.3025,0.4053,0.3025,0.666,6,None,None,35.865,None,None,sfc_cache_backup_p1_36,0,None,69.66666666666667,224.39999999999998,54,52,30,11,0,False
0,1739150546.9304755,791.6,192,0.4088,0.1344,0.3025,0.4088,0.3025,0.6718,7,None,None,22.906,None,None,sfc_unique_backup_p4_35,0,None,69.66666666666667,224.39999999999998,54,52,30,11,0,False
0,1739150547.345701,792.0,192,0.4091,0.135,0.3025,0.4091,0.3025,0.6748,7,None,None,21.608,None,None,sfc_cache_backup_p4_35,0,None,71.33333333333333,230.99999999999997,57,52,30,11,0,False
0,1739150548.0858672,792.8,192,0.4126,0.1361,0.3025,0.4126,0.3025,0.6806,7,None,None,45.376,None,None,sfc_unique_backup_p3_35,0,None,71.33333333333333,230.99999999999997,58,52,30,11,0,False
0,1739150549.8794115,794.6,192,0.4162,0.1352,0.3025,0.4162,0.3025,0.676,4,None,None,52.498,True,None,sfc_cache_p1_33,0,None,67.0,230.99999999999997,58,52,30,11,0,False
0,1739150549.9624126,794.7,192,0.4162,0.1352,0.3025,0.4162,0.3025,0.676,5,None,None,48.841,True,None,sfc_unique_p1_33,0,None,67.0,230.99999999999997,58,52,30,11,0,False
0,1739150550.8950272,795.6,192,0.4178,0.1358,0.308,0.4178,0.308,0.6789,6,None,None,43.893,None,None,sfc_cache_backup_p3_35,0,None,67.0,230.99999999999997,58,52,30,11,0,False
0,1739150551.7220833,796.4,192,0.4213,0.1368,0.308,0.4213,0.308,0.6842,7,None,None,43.587,None,None,sfc_unique_backup_p2_35,0,None,67.0,230.99999999999997,59,52,30,11,0,False
0,1739150552.558046,797.3,192,0.4216,0.1374,0.308,0.4216,0.308,0.687,6,None,None,45.247,None,None,sfc_cache_backup_p2_35,0,None,68.66666666666666,237.59999999999997,62,52,30,11,0,False
0,1739150553.3959196,798.1,192,0.4251,0.1385,0.308,0.4251,0.308,0.6923,7,None,None,43.218,None,None,sfc_unique_backup_p1_35,0,None,68.66666666666666,237.59999999999997,63,52,30,11,0,False
0,1739150554.4283109,799.1,192,0.4254,0.1391,0.308,0.4254,0.308,0.6956,7,None,None,58.588,None,None,sfc_cache_backup_p1_35,0,None,70.3333333333333,244.19999999999996,66,52,30,11,0,False
0,1739150555.2227197,799.9,192,0.4289,0.1397,0.308,0.4289,0.308,0.6987,4,None,None,23.536,None,None,sfc_unique_backup_p4_34,0,None,70.3333333333333,244.19999999999996,66,52,30,11,0,False
0,1739150555.8838642,800.6,192,0.4306,0.1402,0.3135,0.4306,0.3135,0.7008,5,None,None,38.883,None,None,sfc_cache_backup_p4_34,0,None,70.3333333333333,244.19999999999996,67,52,30,11,0,False
0,1739150557.2257688,801.9,192,0.3927,0.1296,0.253,0.3927,0.253,0.6479,5,None,None,35.99,True,None,sfc_cache_p4_34,0,None,74.33333333333334,277.19999999999993,66,50,29,11,0,False
0,1739150557.287194,802.0,192,0.3927,0.1296,0.253,0.3927,0.253,0.6479,5,None,None,35.99,True,None,sfc_unique_p4_34,0,None,74.33333333333334,277.19999999999993,66,50,29,11,0,False
0,1739150557.9934933,802.7,192,0.4186,0.136,0.2805,0.4186,0.2805,0.6798,5,None,None,36.193,True,None,sfc_cache_p4_33,0,None,74.33333333333334,277.19999999999993,68,52,30,11,0,False
0,1739150558.055803,802.8,192,0.4186,0.136,0.2805,0.4186,0.2805,0.6798,5,None,None,36.024,True,None,sfc_unique_p4_33,0,None,74.33333333333334,277.19999999999993,68,52,30,11,0,False
0,1739150558.7747128,803.5,192,0.4186,0.136,0.2805,0.4186,0.2805,0.6798,None,None,None,65.243,None,None,sfc_cache_backup_p4_33,0,None,74.33333333333334,277.19999999999993,68,52,30,11,0,False
0,1739150559.8517585,804.5,192,0.4186,0.136,0.2805,0.4186,0.2805,0.6798,6,None,None,45.256,None,None,sfc_unique_backup_p1_33,0,None,74.33333333333334,277.19999999999993,68,52,30,11,0,False
0,1739150560.6543486,805.4,192,0.4186,0.136,0.2805,0.4186,0.2805,0.6798,None,None,None,36.618,None,None,sfc_cache_backup_p1_33,0,None,74.33333333333334,277.19999999999993,68,52,30,11,0,False
0,1739150561.438257,806.1,192,0.4444,0.1433,0.308,0.4444,0.308,0.7163,7,None,None,45.741,True,None,sfc_cache_p2_34,0,None,74.33333333333334,277.19999999999993,70,54,31,11,0,False
0,1739150561.48393,806.2,192,0.4444,0.1433,0.308,0.4444,0.308,0.7163,5,None,None,23.324,True,None,sfc_unique_p2_34,0,None,74.33333333333334,277.19999999999993,70,54,31,11,0,False
0,1739150562.2009234,806.9,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,6,None,None,36.823,True,None,sfc_cache_p1_34,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150562.2666085,807.0,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,5,None,None,36.361,True,None,sfc_unique_p1_34,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150562.9637012,807.7,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,34.086,False,None,sfc_cache_p2_33,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150563.0249603,807.7,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,35.511,False,None,sfc_unique_p2_33,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150564.5995624,809.3,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,45.886,False,None,sfc_cache_p4_31,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150564.728149,809.4,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,52.763,False,None,sfc_unique_p4_31,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150565.4418745,810.1,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,33.868,False,None,sfc_cache_p3_31,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150565.5641086,810.3,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,71.086,False,None,sfc_unique_p3_31,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150566.4839756,811.2,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,38.046,False,None,sfc_cache_p2_31,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150566.5516117,811.2,192,0.4666,0.1505,0.3355,0.4666,0.3355,0.7525,None,None,None,41.38,False,None,sfc_unique_p2_31,0,None,78.66666666666667,277.19999999999993,72,56,32,11,0,False
0,1739150567.1984162,811.9,193,0.4924,0.1587,0.363,0.4924,0.363,0.7936,7,None,None,28.586,True,None,sfc_cache_p3_39,0,None,78.66666666666667,277.19999999999993,72,58,33,11,0,False
0,1739150567.2434285,811.9,193,0.4924,0.1587,0.363,0.4924,0.363,0.7936,6,None,None,22.425,True,None,sfc_unique_p3_39,0,None,78.66666666666667,277.19999999999993,72,58,33,11,0,False
0,1739150567.9106252,812.6,194,0.5147,0.1669,0.3905,0.5147,0.3905,0.8344,6,None,None,22.489,True,None,sfc_cache_p4_39,0,None,82.99999999999997,277.19999999999993,75,60,34,11,0,False
0,1739150567.9518912,812.6,194,0.5147,0.1669,0.3905,0.5147,0.3905,0.8344,6,None,None,22.395,True,None,sfc_unique_p4_39,0,None,82.99999999999997,277.19999999999993,75,60,34,11,0,False
0,1739150568.7235994,813.4,196,0.5147,0.1689,0.3905,0.5147,0.3905,0.8444,7,None,None,47.112,True,None,sfc_cache_p1_40,0,None,82.99999999999997,277.19999999999993,73,60,34,12,0,False
0,1739150568.8099236,813.5,196,0.5147,0.1689,0.3905,0.5147,0.3905,0.8444,6,None,None,48.5,True,None,sfc_unique_p1_40,0,None,82.99999999999997,277.19999999999993,73,60,34,12,0,False
0,1739150569.797476,814.5,197,0.5336,0.1768,0.3905,0.5336,0.3905,0.8841,7,None,None,22.94,True,None,sfc_cache_p2_40,0,None,91.33333333333329,310.20000000000005,77,62,35,12,0,False
0,1739150569.8424265,814.5,197,0.5336,0.1768,0.3905,0.5336,0.3905,0.8841,6,None,None,24.522,True,None,sfc_unique_p2_40,0,None,91.33333333333329,310.20000000000005,77,62,35,12,0,False
0,1739150570.5381112,815.2,198,0.5214,0.1753,0.3575,0.5214,0.3575,0.8763,7,None,None,34.715,True,None,sfc_cache_p3_40,0,None,99.6666666666666,343.20000000000016,79,62,35,12,0,False
0,1739150570.601527,815.3,198,0.5214,0.1753,0.3575,0.5214,0.3575,0.8763,6,None,None,35.514,True,None,sfc_unique_p3_40,0,None,99.6666666666666,343.20000000000016,79,62,35,12,0,False
0,1739150571.835481,816.5,199,0.5403,0.1836,0.3575,0.5403,0.3575,0.9178,7,None,None,22.502,True,None,sfc_cache_p4_40,0,None,107.99999999999993,376.20000000000016,82,64,36,12,0,False
0,1739150571.8777714,816.6,199,0.5403,0.1836,0.3575,0.5403,0.3575,0.9178,7,None,None,22.774,True,None,sfc_unique_p4_40,0,None,107.99999999999993,376.20000000000016,82,64,36,12,0,False
0,1739150572.6036847,817.3,201,0.5662,0.1903,0.385,0.5662,0.385,0.9515,5,None,None,32.699,True,None,sfc_cache_p1_41,0,None,107.99999999999993,376.20000000000016,83,66,37,13,0,False
0,1739150572.6652298,817.4,201,0.5662,0.1903,0.385,0.5662,0.385,0.9515,5,None,None,32.352,True,None,sfc_unique_p1_41,0,None,107.99999999999993,376.20000000000016,83,66,37,13,0,False
0,1739150573.4563274,818.2,202,0.5662,0.1917,0.385,0.5662,0.385,0.9583,6,None,None,33.846,True,None,sfc_cache_p2_41,0,None,107.99999999999993,376.20000000000016,83,66,37,12,0,False
0,1739150573.5205164,818.2,202,0.5662,0.1917,0.385,0.5662,0.385,0.9583,6,None,None,34.624,True,None,sfc_unique_p2_41,0,None,107.99999999999993,376.20000000000016,83,66,37,12,0,False
0,1739150574.493446,819.2,203,0.592,0.1988,0.4125,0.592,0.4125,0.9942,6,None,None,44.239,True,None,sfc_cache_p3_41,0,None,107.99999999999993,376.20000000000016,84,68,38,12,0,False
0,1739150574.580833,819.3,203,0.592,0.1988,0.4125,0.592,0.4125,0.9942,5,None,None,43.98,True,None,sfc_unique_p3_41,0,None,107.99999999999993,376.20000000000016,84,68,38,12,0,False
0,1739150575.436316,820.1,204,0.6142,0.2056,0.44,0.6142,0.44,1.0281,6,None,None,31.502,True,None,sfc_cache_p4_41,0,None,112.33333333333326,376.20000000000016,87,70,39,12,0,False
0,1739150575.4977734,820.2,204,0.6142,0.2056,0.44,0.6142,0.44,1.0281,5,None,None,30.707,True,None,sfc_unique_p4_41,0,None,112.33333333333326,376.20000000000016,87,70,39,12,0,False
0,1739150588.6067557,833.3,206,0.6401,0.2138,0.4675,0.6401,0.4675,1.0689,7,None,None,32.593,True,None,sfc_cache_p1_42,0,None,112.33333333333326,376.20000000000016,87,72,40,13,0,False
0,1739150588.6831434,833.4,206,0.6401,0.2138,0.4675,0.6401,0.4675,1.0689,6,None,None,42.215,True,None,sfc_unique_p1_42,0,None,112.33333333333326,376.20000000000016,87,72,40,13,0,False
0,1739150590.1766865,834.9,207,0.5932,0.1933,0.462,0.5932,0.462,0.9664,4,None,None,33.991,True,None,sfc_cache_p2_42,0,None,87.99999999999994,297.0000000000001,68,68,38,13,0,False
0,1739150590.2408352,834.9,207,0.5932,0.1933,0.462,0.5932,0.462,0.9664,5,None,None,35.742,True,None,sfc_unique_p2_42,0,None,87.99999999999994,297.0000000000001,68,68,38,13,0,False
0,1739150590.9659104,835.7,208,0.5691,0.1838,0.4565,0.5691,0.4565,0.9192,None,None,None,32.884,False,None,sfc_cache_p3_42,0,None,79.66666666666664,264.0,63,66,37,13,0,False
0,1739150591.0248737,835.7,208,0.5691,0.1838,0.4565,0.5691,0.4565,0.9192,None,None,None,29.885,False,None,sfc_unique_p3_42,0,None,79.66666666666664,264.0,63,66,37,13,0,False
0,1739150592.4154716,837.1,209,0.5464,0.1744,0.4565,0.5464,0.4565,0.8719,None,None,None,33.156,False,None,sfc_cache_p4_42,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150592.4750926,837.2,209,0.5464,0.1744,0.4565,0.5464,0.4565,0.8719,None,None,None,34.81,False,None,sfc_unique_p4_42,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150593.1604211,837.9,209,0.5499,0.1752,0.4565,0.5499,0.4565,0.8762,6,None,None,33.882,None,None,sfc_unique_backup_p2_42,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150593.8643053,838.6,209,0.5516,0.1757,0.462,0.5516,0.462,0.8786,5,None,None,45.372,None,None,sfc_cache_backup_p2_42,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150594.7683058,839.5,209,0.5516,0.1757,0.462,0.5516,0.462,0.8786,None,None,None,45.482,None,None,sfc_unique_backup_p1_42,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150595.407304,840.1,209,0.5533,0.1765,0.4675,0.5533,0.4675,0.8827,7,None,None,31.789,None,None,sfc_cache_backup_p1_42,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150596.0776181,840.8,209,0.5568,0.1777,0.4675,0.5568,0.4675,0.8885,7,None,None,33.426,None,None,sfc_unique_backup_p4_41,0,None,69.66666666666667,224.39999999999998,58,64,36,12,0,False
0,1739150596.7541795,841.5,209,0.5584,0.1783,0.473,0.5584,0.473,0.8916,7,None,None,31.461,None,None,sfc_cache_backup_p4_41,0,None,69.66666666666667,224.39999999999998,59,64,36,12,0,False
0,1739150597.4363363,842.1,209,0.5619,0.1795,0.473,0.5619,0.473,0.8973,7,None,None,32.937,None,None,sfc_unique_backup_p3_41,0,None,69.66666666666667,224.39999999999998,60,64,36,12,0,False
0,1739150598.7675195,843.5,209,0.5622,0.1801,0.473,0.5622,0.473,0.9004,7,None,None,42.634,None,None,sfc_cache_backup_p3_41,0,None,71.33333333333333,230.99999999999997,63,64,36,12,0,False
0,1739150599.818825,844.5,209,0.5347,0.171,0.44,0.5347,0.44,0.855,5,None,None,36.756,None,None,sfc_unique_backup_p2_41,0,None,71.33333333333333,230.99999999999997,62,62,35,11,0,False
0,1739150600.4809804,845.2,209,0.5364,0.1714,0.4455,0.5364,0.4455,0.8572,5,None,None,33.222,None,None,sfc_cache_backup_p2_41,0,None,71.33333333333333,230.99999999999997,63,62,35,11,0,False
0,1739150601.1588075,845.9,209,0.5399,0.1724,0.4455,0.5399,0.4455,0.862,6,None,None,34.126,None,None,sfc_unique_backup_p1_41,0,None,71.33333333333333,230.99999999999997,63,62,35,11,0,False
0,1739150601.9196553,846.6,209,0.5416,0.1729,0.451,0.5416,0.451,0.8646,6,None,None,34.157,None,None,sfc_cache_backup_p1_41,0,None,71.33333333333333,230.99999999999997,64,62,35,11,0,False
0,1739150602.7115123,847.4,209,0.5451,0.1739,0.451,0.5451,0.451,0.8695,6,None,None,34.842,None,None,sfc_unique_backup_p4_40,0,None,71.33333333333333,230.99999999999997,64,62,35,11,0,False
0,1739150603.4184608,848.1,209,0.5467,0.1745,0.4565,0.5467,0.4565,0.8724,6,None,None,33.572,None,None,sfc_cache_backup_p4_40,0,None,71.33333333333333,230.99999999999997,65,62,35,11,0,False
