Vehicle ID,Coordenada X,Coordenada Y,Velocidade,Server Start,Server End
vehicle_111,10057,8994,79,29,1
vehicle_112,6439,6822,0,10,34
vehicle_113,9794,4777,61,5,6
vehicle_114,7322,5506,0,12,20
vehicle_115,8534,3494,89,4,15
vehicle_116,10373,9226,32,30,16
vehicle_117,4151,6470,49,6,16
vehicle_12,7163,6311,91,13,15
vehicle_13,8031,8331,24,27,22
vehicle_14,8367,4804,50,16,3
vehicle_15,7301,5776,35,14,7
vehicle_16,7446,6043,67,17,5
vehicle_17,7533,6026,56,14,3
vehicle_18,8210,7176,0,25,30
vehicle_19,6582,7335,90,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9586,8584,66,29,1
vehicle_211,9562,8562,29,29,12
vehicle_212,6936,6880,26,10,21
vehicle_213,9820,4755,57,5,9
vehicle_214,6390,5740,0,12,29
vehicle_215,8809,3090,77,4,33
vehicle_216,10294,8839,51,30,13
vehicle_217,4179,6487,45,6,29
vehicle_22,7083,6467,72,13,2
vehicle_23,7100,7633,74,27,14
vehicle_24,6494,6598,99,16,8
vehicle_25,5145,7591,32,14,26
vehicle_26,6280,5500,74,17,16
vehicle_27,7309,5513,37,14,18
vehicle_28,8207,7176,0,25,9
vehicle_29,6967,7605,24,8,4
vehicle_31,4265,6373,16,7,1
vehicle_310,9527,8523,102,29,18
vehicle_311,9603,8595,83,29,20
vehicle_312,6171,8027,74,10,8
vehicle_313,9786,4788,59,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8813,3197,102,4,32
vehicle_316,10635,9029,54,30,28
vehicle_317,4139,6442,40,6,12
vehicle_32,9633,8603,91,13,27
vehicle_33,6992,7616,32,27,6
vehicle_34,6299,5523,89,16,19
vehicle_35,8768,8020,83,14,30
vehicle_36,7989,6945,86,17,22
vehicle_37,7489,6044,37,14,21
vehicle_38,7277,7321,6,25,7
vehicle_39,6956,7614,17,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9488,8498,97,29,19
vehicle_411,9475,8483,96,29,13
vehicle_412,6442,6824,0,10,16
vehicle_413,9880,4710,58,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8381,3789,91,4,9
vehicle_416,10398,9198,46,30,27
vehicle_417,4350,6392,44,6,16
vehicle_42,7091,6460,80,13,18
vehicle_43,6994,7610,31,27,23
vehicle_44,6289,5437,28,16,13
vehicle_45,8738,8007,81,14,24
vehicle_46,7208,6222,1,17,15
vehicle_48,9357,7327,39,25,15
vehicle_49,6966,7600,30,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9606,8593,90,29,34
vehicle_111,10040,8980,81,29,1
vehicle_112,6439,6822,0,10,34
vehicle_113,9781,4788,58,5,6
vehicle_114,7322,5506,0,12,20
vehicle_115,8520,3513,85,4,15
vehicle_116,10370,9229,17,30,16
vehicle_117,4144,6459,48,6,16
vehicle_12,7174,6289,88,13,15
vehicle_13,8024,8330,28,27,22
vehicle_14,8381,4801,50,16,3
vehicle_15,7295,5779,22,14,7
vehicle_16,7463,6043,61,17,5
vehicle_17,7547,6020,56,14,3
vehicle_18,8210,7176,0,25,30
vehicle_19,6566,7313,97,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9576,8575,50,29,1
vehicle_211,9559,8560,12,29,12
vehicle_212,6936,6870,35,10,21
vehicle_213,9808,4766,58,5,9
vehicle_214,6390,5740,0,12,29
vehicle_215,8810,3112,77,4,33
vehicle_216,10280,8840,51,30,13
vehicle_217,4168,6493,46,6,29
vehicle_22,7093,6449,72,13,2
vehicle_23,7080,7629,75,27,14
vehicle_24,6491,6626,100,16,8
vehicle_25,5140,7593,19,14,26
vehicle_26,6278,5484,58,17,16
vehicle_27,7300,5508,35,14,18
vehicle_28,8207,7176,0,25,9
vehicle_29,6971,7597,31,8,4
vehicle_31,4263,6367,23,7,1
vehicle_310,9505,8505,102,29,18
vehicle_311,9588,8581,73,29,20
vehicle_312,6158,8041,68,10,8
vehicle_313,9774,4798,56,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8810,3225,101,4,32
vehicle_316,10625,9019,51,30,28
vehicle_317,4145,6453,42,6,12
vehicle_32,9652,8620,92,13,27
vehicle_33,6987,7615,16,27,6
vehicle_34,6303,5547,89,16,19
vehicle_35,8790,8030,83,14,30
vehicle_36,8012,6950,87,17,22
vehicle_37,7498,6040,36,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6961,7609,24,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9468,8481,96,29,19
vehicle_411,9455,8467,94,29,13
vehicle_412,6442,6824,0,10,16
vehicle_413,9868,4720,57,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8370,3811,90,4,9
vehicle_416,10388,9209,50,30,27
vehicle_417,4361,6386,44,6,16
vehicle_42,7101,6441,77,13,18
vehicle_43,6989,7608,17,27,23
vehicle_44,6290,5440,13,16,13
vehicle_45,8759,8016,83,14,24
vehicle_46,7208,6222,1,17,15
vehicle_48,9346,7324,44,25,15
vehicle_49,6970,7590,39,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9591,8579,74,29,34
vehicle_111,10024,8965,79,29,1
vehicle_112,6440,6821,5,10,34
vehicle_113,9768,4799,62,5,6
vehicle_114,7324,5506,7,12,20
vehicle_115,8506,3533,89,4,15
vehicle_116,10368,9235,22,30,16
vehicle_117,4138,6447,48,6,16
vehicle_12,7184,6270,80,13,15
vehicle_13,8018,8325,27,27,22
vehicle_14,8394,4798,51,16,3
vehicle_15,7292,5779,9,14,7
vehicle_16,7479,6043,55,17,5
vehicle_17,7561,6013,55,14,3
vehicle_18,8211,7178,7,25,30
vehicle_19,6551,7292,95,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9569,8569,34,29,1
vehicle_211,9559,8560,2,29,12
vehicle_212,6937,6858,43,10,21
vehicle_213,9795,4776,61,5,9
vehicle_214,6387,5740,9,12,29
vehicle_215,8812,3134,79,4,33
vehicle_216,10266,8843,50,30,13
vehicle_217,4160,6486,46,6,29
vehicle_22,7102,6431,74,13,2
vehicle_23,7060,7625,73,27,14
vehicle_24,6486,6653,100,16,8
vehicle_25,5139,7593,5,14,26
vehicle_26,6277,5472,46,17,16
vehicle_27,7288,5506,45,14,18
vehicle_28,8207,7178,9,25,9
vehicle_29,6975,7587,37,8,4
vehicle_31,4267,6362,24,7,1
vehicle_310,9483,8486,105,29,18
vehicle_311,9576,8571,56,29,20
vehicle_312,6148,8053,55,10,8
vehicle_313,9762,4808,56,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8801,3251,100,4,32
vehicle_316,10614,9009,54,30,28
vehicle_317,4150,6463,42,6,12
vehicle_32,9671,8637,93,13,27
vehicle_33,6987,7615,1,27,6
vehicle_34,6308,5570,83,16,19
vehicle_35,8807,8038,69,14,30
vehicle_36,8036,6955,87,17,22
vehicle_37,7509,6036,42,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6965,7602,32,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9448,8464,94,29,19
vehicle_411,9434,8449,98,29,13
vehicle_412,6443,6821,8,10,16
vehicle_413,9856,4730,57,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8358,3833,89,4,9
vehicle_416,10382,9216,36,30,27
vehicle_417,4371,6380,41,6,16
vehicle_42,7110,6422,77,13,18
vehicle_43,6989,7608,1,27,23
vehicle_44,6290,5441,2,16,13
vehicle_45,8780,8025,83,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9333,7319,49,25,15
vehicle_49,6975,7579,46,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9579,8569,57,29,34
vehicle_111,10007,8951,77,29,1
vehicle_112,6440,6818,11,10,34
vehicle_113,9755,4809,60,5,6
vehicle_114,7327,5507,12,12,20
vehicle_115,8495,3554,85,4,15
vehicle_116,10372,9240,22,30,16
vehicle_117,4131,6436,49,6,16
vehicle_12,7192,6254,63,13,15
vehicle_13,8011,8318,33,27,22
vehicle_14,8408,4795,49,16,3
vehicle_15,7293,5776,10,14,7
vehicle_16,7490,6044,41,17,5
vehicle_17,7573,6006,53,14,3
vehicle_18,8213,7181,13,25,30
vehicle_19,6538,7274,79,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9565,8565,18,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6937,6844,50,10,21
vehicle_213,9782,4787,58,5,9
vehicle_214,6385,5743,17,12,29
vehicle_215,8813,3156,79,4,33
vehicle_216,10253,8850,50,30,13
vehicle_217,4154,6475,46,6,29
vehicle_22,7111,6413,71,13,2
vehicle_23,7040,7621,74,27,14
vehicle_24,6482,6681,100,16,8
vehicle_25,5138,7593,2,14,26
vehicle_26,6276,5463,30,17,16
vehicle_27,7273,5505,52,14,18
vehicle_28,8207,7183,17,25,9
vehicle_29,6979,7576,44,8,4
vehicle_31,4273,6358,25,7,1
vehicle_310,9461,8467,104,29,18
vehicle_311,9568,8564,40,29,20
vehicle_312,6141,8061,39,10,8
vehicle_313,9750,4818,57,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8786,3274,100,4,32
vehicle_316,10603,8999,54,30,28
vehicle_317,4156,6473,41,6,12
vehicle_32,9691,8654,94,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6313,5588,68,16,19
vehicle_35,8821,8044,53,14,30
vehicle_36,8059,6960,85,17,22
vehicle_37,7521,6031,48,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6969,7592,40,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9426,8447,98,29,19
vehicle_411,9414,8433,96,29,13
vehicle_412,6445,6818,15,10,16
vehicle_413,9843,4740,59,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8346,3854,88,4,9
vehicle_416,10375,9223,35,30,27
vehicle_417,4382,6375,45,6,16
vehicle_42,7119,6403,76,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,1,16,13
vehicle_45,8798,8034,71,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9319,7314,54,25,15
vehicle_49,6978,7564,53,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9570,8561,41,29,34
vehicle_111,9994,8940,62,29,1
vehicle_112,6436,6815,20,10,34
vehicle_113,9742,4820,62,5,6
vehicle_114,7332,5508,18,12,20
vehicle_115,8485,3575,85,4,15
vehicle_116,10378,9245,28,30,16
vehicle_117,4133,6427,45,6,16
vehicle_12,7198,6242,49,13,15
vehicle_13,8003,8310,42,27,22
vehicle_14,8421,4792,48,16,3
vehicle_15,7295,5775,11,14,7
vehicle_16,7500,6040,38,17,5
vehicle_17,7587,6000,53,14,3
vehicle_18,8218,7181,20,25,30
vehicle_19,6528,7260,62,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,2,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6938,6829,55,10,21
vehicle_213,9769,4797,60,5,9
vehicle_214,6388,5746,15,12,29
vehicle_215,8815,3178,80,4,33
vehicle_216,10240,8857,53,30,13
vehicle_217,4148,6464,44,6,29
vehicle_22,7120,6395,72,13,2
vehicle_23,7023,7617,62,27,14
vehicle_24,6478,6708,99,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5460,14,17,16
vehicle_27,7262,5506,40,14,18
vehicle_28,8205,7190,26,25,9
vehicle_29,6982,7562,51,8,4
vehicle_31,4280,6355,31,7,1
vehicle_310,9438,8449,105,29,18
vehicle_311,9563,8559,24,29,20
vehicle_312,6137,8066,24,10,8
vehicle_313,9737,4828,59,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8767,3294,101,4,32
vehicle_316,10595,8992,38,30,28
vehicle_317,4162,6483,43,6,12
vehicle_32,9711,8671,93,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6318,5602,54,16,19
vehicle_35,8830,8048,39,14,30
vehicle_36,8082,6964,85,17,22
vehicle_37,7536,6025,57,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6974,7581,46,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9406,8431,96,29,19
vehicle_411,9393,8416,96,29,13
vehicle_412,6443,6811,20,10,16
vehicle_413,9830,4751,59,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8335,3876,89,4,9
vehicle_416,10372,9228,20,30,27
vehicle_417,4392,6369,43,6,16
vehicle_42,7129,6384,77,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,0,16,13
vehicle_45,8811,8040,54,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9302,7309,63,25,15
vehicle_49,6982,7548,60,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9565,8557,25,29,34
vehicle_111,9985,8932,46,29,1
vehicle_112,6431,6813,21,10,34
vehicle_113,9729,4831,61,5,6
vehicle_114,7338,5512,26,12,20
vehicle_115,8475,3598,88,4,15
vehicle_116,10385,9251,34,30,16
vehicle_117,4145,6421,49,6,16
vehicle_12,7202,6234,33,13,15
vehicle_13,7994,8301,47,27,22
vehicle_14,8436,4789,52,16,3
vehicle_15,7300,5773,19,14,7
vehicle_16,7511,6035,46,17,5
vehicle_17,7602,5994,56,14,3
vehicle_18,8226,7181,28,25,30
vehicle_19,6521,7250,46,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,1,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6940,6814,52,10,21
vehicle_213,9757,4808,60,5,9
vehicle_214,6393,5749,21,12,29
vehicle_215,8816,3200,77,4,33
vehicle_216,10228,8863,50,30,13
vehicle_217,4142,6454,43,6,29
vehicle_22,7129,6378,71,13,2
vehicle_23,7011,7614,46,27,14
vehicle_24,6473,6735,98,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5459,1,17,16
vehicle_27,7255,5507,26,14,18
vehicle_28,8198,7196,34,25,9
vehicle_29,6985,7547,58,8,4
vehicle_31,4290,6350,38,7,1
vehicle_310,9416,8430,104,29,18
vehicle_311,9561,8558,10,29,20
vehicle_312,6135,8069,10,10,8
vehicle_313,9726,4838,55,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8744,3309,99,4,32
vehicle_316,10590,8987,24,30,28
vehicle_317,4169,6489,43,6,12
vehicle_32,9731,8687,93,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6321,5612,38,16,19
vehicle_35,8836,8051,23,14,30
vehicle_36,8105,6969,84,17,22
vehicle_37,7552,6018,62,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6978,7566,54,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9385,8414,95,29,19
vehicle_411,9372,8399,98,29,13
vehicle_412,6445,6804,29,10,16
vehicle_413,9818,4761,57,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8323,3897,88,4,9
vehicle_416,10367,9233,26,30,27
vehicle_417,4403,6363,44,6,16
vehicle_42,7139,6365,79,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,0,16,13
vehicle_45,8821,8044,38,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9283,7302,72,25,15
vehicle_49,6986,7531,65,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9563,8555,9,29,34
vehicle_111,9978,8926,30,29,1
vehicle_112,6424,6810,28,10,34
vehicle_113,9716,4842,62,5,6
vehicle_114,7346,5518,35,12,20
vehicle_115,8466,3620,85,4,15
vehicle_116,10394,9259,44,30,16
vehicle_117,4156,6416,45,6,16
vehicle_12,7204,6229,17,13,15
vehicle_13,7985,8293,44,27,22
vehicle_14,8449,4786,48,16,3
vehicle_15,7306,5771,24,14,7
vehicle_16,7525,6029,53,17,5
vehicle_17,7617,5994,54,14,3
vehicle_18,8236,7180,34,25,30
vehicle_19,6516,7243,30,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,0,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6942,6804,36,10,21
vehicle_213,9746,4821,58,5,9
vehicle_214,6400,5754,30,12,29
vehicle_215,8814,3221,77,4,33
vehicle_216,10216,8872,54,30,13
vehicle_217,4135,6443,46,6,29
vehicle_22,7138,6360,74,13,2
vehicle_23,7002,7612,33,27,14
vehicle_24,6469,6762,99,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5459,0,17,16
vehicle_27,7251,5507,12,14,18
vehicle_28,8188,7199,40,25,9
vehicle_29,6990,7529,66,8,4
vehicle_31,4301,6344,45,7,1
vehicle_310,9393,8412,104,29,18
vehicle_311,9561,8557,1,29,20
vehicle_312,6135,8069,2,10,8
vehicle_313,9714,4848,55,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8720,3325,100,4,32
vehicle_316,10584,8988,26,30,28
vehicle_317,4179,6484,40,6,12
vehicle_32,9750,8704,92,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6323,5618,22,16,19
vehicle_35,8838,8052,7,14,30
vehicle_36,8126,6979,83,17,22
vehicle_37,7566,6009,62,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6981,7550,60,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9364,8398,97,29,19
vehicle_411,9350,8383,96,29,13
vehicle_412,6447,6794,36,10,16
vehicle_413,9806,4771,57,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8311,3920,91,4,9
vehicle_416,10360,9238,31,30,27
vehicle_417,4413,6357,43,6,16
vehicle_42,7149,6346,76,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,0,16,13
vehicle_45,8828,8047,27,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9262,7295,80,25,15
vehicle_49,6992,7511,74,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9563,8555,0,29,34
vehicle_111,9975,8924,15,29,1
vehicle_112,6414,6808,35,10,34
vehicle_113,9702,4853,62,5,6
vehicle_114,7350,5528,41,12,20
vehicle_115,8457,3642,88,4,15
vehicle_116,10404,9268,49,30,16
vehicle_117,4168,6410,45,6,16
vehicle_12,7205,6229,2,13,15
vehicle_13,7976,8285,43,27,22
vehicle_14,8463,4783,50,16,3
vehicle_15,7315,5768,31,14,7
vehicle_16,7540,6023,59,17,5
vehicle_17,7630,5997,47,14,3
vehicle_18,8248,7180,43,25,30
vehicle_19,6514,7240,14,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,0,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6943,6798,21,10,21
vehicle_213,9734,4831,59,5,9
vehicle_214,6407,5761,36,12,29
vehicle_215,8808,3243,80,4,33
vehicle_216,10204,8881,53,30,13
vehicle_217,4129,6433,43,6,29
vehicle_22,7148,6342,73,13,2
vehicle_23,6997,7611,18,27,14
vehicle_24,6464,6789,97,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5459,0,17,16
vehicle_27,7251,5507,0,14,18
vehicle_28,8175,7203,47,25,9
vehicle_29,6996,7509,73,8,4
vehicle_31,4313,6339,46,7,1
vehicle_310,9371,8395,102,29,18
vehicle_311,9561,8557,0,29,20
vehicle_312,6135,8069,1,10,8
vehicle_313,9701,4858,59,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8697,3340,102,4,32
vehicle_316,10580,8992,21,30,28
vehicle_317,4189,6478,43,6,12
vehicle_32,9769,8721,90,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6324,5620,8,16,19
vehicle_35,8838,8052,2,14,30
vehicle_36,8145,6993,85,17,22
vehicle_37,7582,6002,64,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6986,7532,66,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9343,8382,96,29,19
vehicle_411,9329,8367,96,29,13
vehicle_412,6449,6782,44,10,16
vehicle_413,9794,4781,58,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8297,3940,89,4,9
vehicle_416,10351,9238,36,30,27
vehicle_417,4424,6352,45,6,16
vehicle_42,7159,6326,79,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,0,16,13
vehicle_45,8831,8048,11,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9239,7288,86,25,15
vehicle_49,6999,7490,80,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9563,8555,0,29,34
vehicle_111,9975,8923,2,29,1
vehicle_112,6404,6804,41,10,34
vehicle_113,9690,4864,60,5,6
vehicle_114,7355,5541,50,12,20
vehicle_115,8447,3665,87,4,15
vehicle_116,10416,9278,56,30,16
vehicle_117,4180,6404,49,6,16
vehicle_118,7192,6102,0,15,11
vehicle_12,7205,6229,1,13,15
vehicle_13,7967,8277,43,27,22
vehicle_14,8476,4780,49,16,3
vehicle_15,7324,5764,37,14,7
vehicle_16,7557,6016,66,17,5
vehicle_17,7639,5999,32,14,3
vehicle_18,8261,7181,45,25,30
vehicle_19,6513,7239,3,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,0,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6943,6797,6,10,21
vehicle_213,9721,4842,59,5,9
vehicle_214,6415,5770,43,12,29
vehicle_215,8798,3263,80,4,33
vehicle_216,10192,8889,51,30,13
vehicle_217,4136,6426,45,6,29
vehicle_218,6988,6224,0,15,31
vehicle_22,7157,6323,73,13,2
vehicle_23,6997,7610,3,27,14
vehicle_24,6459,6815,95,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5459,0,17,16
vehicle_27,7251,5507,0,14,18
vehicle_28,8160,7207,56,25,9
vehicle_29,7003,7487,82,8,4
vehicle_31,4324,6333,47,7,1
vehicle_310,9348,8377,105,29,18
vehicle_311,9561,8557,0,29,20
vehicle_312,6135,8069,0,10,8
vehicle_313,9690,4870,58,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8673,3356,102,4,32
vehicle_316,10575,8998,27,30,28
vehicle_317,4200,6472,42,6,12
vehicle_32,9788,8737,91,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6324,5621,3,16,19
vehicle_35,8838,8052,0,14,30
vehicle_36,8163,7008,85,17,22
vehicle_37,7598,5996,61,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6992,7512,73,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9322,8366,96,29,19
vehicle_411,9308,8352,96,29,13
vehicle_412,6452,6768,51,10,16
vehicle_413,9781,4792,57,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8279,3957,90,4,9
vehicle_416,10344,9232,34,30,27
vehicle_417,4435,6346,44,6,16
vehicle_42,7169,6307,78,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,0,16,13
vehicle_45,8831,8049,2,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9214,7279,94,25,15
vehicle_49,7006,7467,86,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9563,8555,0,29,34
vehicle_111,9975,8923,1,29,1
vehicle_112,6390,6800,49,10,34
vehicle_113,9678,4876,61,5,6
vehicle_114,7361,5556,56,12,20
vehicle_115,8437,3686,85,4,15
vehicle_116,10429,9290,63,30,16
vehicle_117,4192,6398,48,6,16
vehicle_118,7191,6104,8,15,11
vehicle_12,7205,6229,0,13,15
vehicle_13,7959,8268,44,27,22
vehicle_14,8490,4777,52,16,3
vehicle_15,7335,5760,40,14,7
vehicle_16,7573,6006,69,17,5
vehicle_17,7644,5999,18,14,3
vehicle_18,8270,7182,32,25,30
vehicle_19,6513,7239,0,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,0,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6943,6797,1,10,21
vehicle_213,9709,4852,57,5,9
vehicle_214,6421,5782,48,12,29
vehicle_215,8785,3281,80,4,33
vehicle_216,10181,8897,51,30,13
vehicle_217,4146,6420,43,6,29
vehicle_218,6989,6225,7,15,31
vehicle_22,7166,6306,70,13,2
vehicle_23,6996,7610,2,27,14
vehicle_24,6452,6836,79,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5459,0,17,16
vehicle_27,7251,5507,0,14,18
vehicle_28,8144,7212,61,25,9
vehicle_29,7006,7466,75,8,4
vehicle_31,4336,6327,49,7,1
vehicle_310,9324,8360,104,29,18
vehicle_311,9561,8557,0,29,20
vehicle_312,6135,8069,0,10,8
vehicle_313,9678,4880,58,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8650,3372,102,4,32
vehicle_316,10568,9005,34,30,28
vehicle_317,4210,6467,42,6,12
vehicle_32,9805,8756,94,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6324,5621,1,16,19
vehicle_35,8838,8052,0,14,30
vehicle_36,8180,7025,83,17,22
vehicle_37,7613,5993,55,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,6998,7493,73,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9300,8350,96,29,19
vehicle_411,9286,8336,96,29,13
vehicle_412,6454,6752,58,10,16
vehicle_413,9770,4802,56,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8260,3973,90,4,9
vehicle_416,10335,9224,41,30,27
vehicle_417,4446,6340,43,6,16
vehicle_42,7178,6288,78,13,18
vehicle_43,6989,7608,0,27,23
vehicle_44,6290,5441,0,16,13
vehicle_45,8831,8049,1,14,24
vehicle_46,7208,6222,0,17,15
vehicle_48,9188,7270,101,25,15
vehicle_49,7013,7443,89,8,5
vehicle_11,7218,6210,0,7,2
vehicle_110,9563,8555,0,29,34
vehicle_111,9975,8923,0,29,1
vehicle_112,6376,6793,56,10,34
vehicle_113,9664,4884,59,5,6
vehicle_114,7366,5572,61,12,20
vehicle_115,8426,3708,89,4,15
vehicle_116,10443,9303,70,30,16
vehicle_117,4203,6392,46,6,16
vehicle_118,7189,6108,16,15,11
vehicle_12,7205,6229,0,13,15
vehicle_13,7949,8259,46,27,22
vehicle_14,8502,4782,49,16,3
vehicle_15,7346,5756,43,14,7
vehicle_16,7591,5999,71,17,5
vehicle_17,7648,5996,19,14,3
vehicle_18,8275,7184,16,25,30
vehicle_19,6513,7239,0,8,33
vehicle_21,7211,6215,0,7,15
vehicle_210,9564,8565,0,29,1
vehicle_211,9559,8560,0,29,12
vehicle_212,6943,6797,0,10,21
vehicle_213,9696,4862,59,5,9
vehicle_214,6427,5796,53,12,29
vehicle_215,8770,3296,77,4,33
vehicle_216,10169,8906,53,30,13
vehicle_217,4158,6415,46,6,29
vehicle_218,6993,6227,16,15,31
vehicle_22,7175,6288,74,13,2
vehicle_23,6996,7610,0,27,14
vehicle_24,6445,6852,63,16,8
vehicle_25,5138,7593,0,14,26
vehicle_26,6276,5459,0,17,16
vehicle_27,7251,5507,0,14,18
vehicle_28,8126,7216,68,25,9
vehicle_29,7012,7445,80,8,4
vehicle_31,4349,6321,49,7,1
vehicle_310,9301,8343,104,29,18
vehicle_311,9561,8557,0,29,20
vehicle_312,6135,8069,0,10,8
vehicle_313,9664,4888,58,5,11
vehicle_314,7364,5882,0,12,8
vehicle_315,8627,3389,101,4,32
vehicle_316,10561,9014,43,30,28
vehicle_317,4220,6461,43,6,12
vehicle_32,9824,8772,90,13,27
vehicle_33,6987,7615,0,27,6
vehicle_34,6324,5621,0,16,19
vehicle_35,8838,8052,0,14,30
vehicle_36,8197,7041,86,17,22
vehicle_37,7625,5996,42,14,21
vehicle_38,7277,7321,0,25,7
vehicle_39,7004,7474,73,8,15
vehicle_41,7215,6209,0,7,3
vehicle_410,9278,8335,96,29,19
vehicle_411,9264,8321,96,29,13
vehicle_412,6457,6734,64,10,16
vehicle_413,9757,4812,59,5,28
vehicle_414,7357,5882,0,12,5
vehicle_415,8241,3988,88,4,9
vehicle_416,10323,9218,47,30,27
vehicle_417,4457,6334,45,6,16
